row,col,row_ith,col_ith,value,align_x,align_y,angle,ang_con
1.04,1,23,22,nsp,0.12,-4.44E-16,360,0
1.08,1,24,22,nsp,0.24,-4.44E-16,360,0
1.12,1,25,22,nsp,0.36,-4.44E-16,360,0
1.16,0.96,26,21,nsp,0.48,-0.12,346,0
1.16,1,26,22,nsp,0.48,-4.44E-16,360,0
1.16,1.04,26,23,nsp,0.48,0.12,14,0
1.2,0.96,27,21,nsp,0.6,-0.12,349,0
1.2,1,27,22,nsp,0.6,-4.44E-16,360,0
1.2,1.04,27,23,nsp,0.6,0.12,11,0
1.24,0.96,28,21,nsp,0.72,-0.12,351,0
1.24,1,28,22,nsp,0.72,-4.44E-16,360,0
1.24,1.04,28,23,nsp,0.72,0.12,9,0
1.28,0.96,29,21,nsp,0.84,-0.12,352,0
1.28,1,29,22,nsp,0.84,-4.44E-16,360,0
1.28,1.04,29,23,nsp,0.84,0.12,8,0
1.32,0.92,30,20,nsp,0.96,-0.24,346,0
1.32,0.96,30,21,nsp,0.96,-0.12,353,0
1.32,1,30,22,nsp,0.96,-4.44E-16,360,0
1.32,1.04,30,23,nsp,0.96,0.12,7,0
1.32,1.08,30,24,nsp,0.96,0.24,14,0
1.36,0.92,31,20,nsp,1.08,-0.24,347,0
1.36,0.96,31,21,nsp,1.08,-0.12,354,0
1.36,1,31,22,nsp,1.08,-4.44E-16,360,0
1.36,1.04,31,23,nsp,1.08,0.12,6,0
1.36,1.08,31,24,nsp,1.08,0.24,13,0
1.4,0.92,32,20,nsp,1.2,-0.24,349,0
1.4,0.96,32,21,nsp,1.2,-0.12,354,0
1.4,1,32,22,nsp,1.2,-4.44E-16,360,0
1.4,1.04,32,23,nsp,1.2,0.12,6,0
1.4,1.08,32,24,nsp,1.2,0.24,11,0
1.44,0.92,33,20,nsp,1.32,-0.24,350,0
1.44,0.96,33,21,nsp,1.32,-0.12,355,0
1.44,1,33,22,nsp,1.32,-4.44E-16,360,0
1.44,1.04,33,23,nsp,1.32,0.12,5,0
1.44,1.08,33,24,nsp,1.32,0.24,10,0
1.48,0.88,34,19,nsp,1.44,-0.36,346,0
1.48,0.92,34,20,nsp,1.44,-0.24,351,0
1.48,0.96,34,21,nsp,1.44,-0.12,355,0
1.48,1,34,22,nsp,1.44,-4.44E-16,360,0
1.48,1.04,34,23,nsp,1.44,0.12,5,0
1.48,1.08,34,24,nsp,1.44,0.24,9,0
1.48,1.12,34,25,nsp,1.44,0.36,14,0
1.52,0.88,35,19,nsp,1.56,-0.36,347,0
1.52,0.92,35,20,nsp,1.56,-0.24,351,0
1.52,0.96,35,21,nsp,1.56,-0.12,356,0
1.52,1,35,22,nsp,1.56,-4.44E-16,360,0
1.52,1.04,35,23,nsp,1.56,0.12,4,0
1.52,1.08,35,24,nsp,1.56,0.24,9,0
1.52,1.12,35,25,nsp,1.56,0.36,13,0
1.56,0.88,36,19,nsp,1.68,-0.36,348,0
1.56,0.92,36,20,nsp,1.68,-0.24,352,0
1.56,0.96,36,21,nsp,1.68,-0.12,356,0
1.56,1,36,22,nsp,1.68,-4.44E-16,360,0
1.56,1.04,36,23,nsp,1.68,0.12,4,0
1.56,1.08,36,24,nsp,1.68,0.24,8,0
1.56,1.12,36,25,nsp,1.68,0.36,12,0
1.6,0.88,37,19,nsp,1.8,-0.36,349,0
1.6,0.92,37,20,nsp,1.8,-0.24,352,0
1.6,0.96,37,21,nsp,1.8,-0.12,356,0
1.6,1,37,22,nsp,1.8,-4.44E-16,360,0
1.6,1.04,37,23,nsp,1.8,0.12,4,0
1.6,1.08,37,24,nsp,1.8,0.24,8,0
1.6,1.12,37,25,nsp,1.8,0.36,11,0
1.64,0.84,38,18,nsp,1.92,-0.48,346,0
1.64,0.88,38,19,nsp,1.92,-0.36,349,0
1.64,0.92,38,20,nsp,1.92,-0.24,353,0
1.64,0.96,38,21,nsp,1.92,-0.12,356,0
1.64,1,38,22,nsp,1.92,-4.44E-16,360,0
1.64,1.04,38,23,nsp,1.92,0.12,4,0
1.64,1.08,38,24,nsp,1.92,0.24,7,0
1.64,1.12,38,25,nsp,1.92,0.36,11,0
1.64,1.16,38,26,nsp,1.92,0.48,14,0
1.68,0.84,39,18,nsp,2.04,-0.48,347,0
1.68,0.88,39,19,nsp,2.04,-0.36,350,0
1.68,0.92,39,20,nsp,2.04,-0.24,353,0
1.68,0.96,39,21,nsp,2.04,-0.12,357,0
1.68,1,39,22,nsp,2.04,-4.44E-16,360,0
1.68,1.04,39,23,nsp,2.04,0.12,3,0
1.68,1.08,39,24,nsp,2.04,0.24,7,0
1.68,1.12,39,25,nsp,2.04,0.36,10,0
1.68,1.16,39,26,nsp,2.04,0.48,13,0
1.72,0.84,40,18,sp,2.16,-0.48,347,0
1.72,0.88,40,19,sp,2.16,-0.36,351,0
1.72,0.92,40,20,nsp,2.16,-0.24,354,0
1.72,0.96,40,21,nsp,2.16,-0.12,357,0
1.72,1,40,22,nsp,2.16,-4.44E-16,360,0
1.72,1.04,40,23,nsp,2.16,0.12,3,0
1.72,1.08,40,24,nsp,2.16,0.24,6,0
1.72,1.12,40,25,sp,2.16,0.36,9,0
1.72,1.16,40,26,sp,2.16,0.48,13,0
1.76,0.84,41,18,sp,2.28,-0.48,348,0
1.76,0.88,41,19,sp,2.28,-0.36,351,0
1.76,0.92,41,20,sp,2.28,-0.24,354,0
1.76,0.96,41,21,sp,2.28,-0.12,357,0
1.76,1,41,22,sp,2.28,-4.44E-16,360,0
1.76,1.04,41,23,sp,2.28,0.12,3,0
1.76,1.08,41,24,sp,2.28,0.24,6,0
1.76,1.12,41,25,sp,2.28,0.36,9,0
1.76,1.16,41,26,sp,2.28,0.48,12,0
1.8,0.8,42,17,sp,2.4,-0.6,346,0
1.8,0.84,42,18,sp,2.4,-0.48,349,0
1.8,0.88,42,19,sp,2.4,-0.36,351,0
1.8,0.92,42,20,sp,2.4,-0.24,354,0
1.8,0.96,42,21,sp,2.4,-0.12,357,0
1.8,1,42,22,sp,2.4,-4.44E-16,360,0
1.8,1.04,42,23,sp,2.4,0.12,3,0
1.8,1.08,42,24,sp,2.4,0.24,6,0
1.8,1.12,42,25,sp,2.4,0.36,9,0
1.8,1.16,42,26,sp,2.4,0.48,11,0
1.8,1.2,42,27,sp,2.4,0.6,14,0
1.84,0.8,43,17,nsp,2.52,-0.6,347,0
1.84,0.84,43,18,nsp,2.52,-0.48,349,0
1.84,0.88,43,19,nsp,2.52,-0.36,352,0
1.84,0.92,43,20,nsp,2.52,-0.24,355,0
1.84,0.96,43,21,nsp,2.52,-0.12,357,0
1.84,1,43,22,nsp,2.52,-4.44E-16,360,0
1.84,1.04,43,23,nsp,2.52,0.12,3,0
1.84,1.08,43,24,nsp,2.52,0.24,5,0
1.84,1.12,43,25,nsp,2.52,0.36,8,0
1.84,1.16,43,26,nsp,2.52,0.48,11,0
1.84,1.2,43,27,nsp,2.52,0.6,13,0
1.88,0.8,44,17,nsp,2.64,-0.6,347,0
1.88,0.84,44,18,nsp,2.64,-0.48,350,0
1.88,0.88,44,19,nsp,2.64,-0.36,352,0
1.88,0.92,44,20,nsp,2.64,-0.24,355,0
1.88,0.96,44,21,nsp,2.64,-0.12,357,0
1.88,1,44,22,nsp,2.64,-4.44E-16,360,0
1.88,1.04,44,23,nsp,2.64,0.12,3,0
1.88,1.08,44,24,nsp,2.64,0.24,5,0
1.88,1.12,44,25,nsp,2.64,0.36,8,0
1.88,1.16,44,26,nsp,2.64,0.48,10,0
1.88,1.2,44,27,nsp,2.64,0.6,13,0
1.08,1.04,24,23,nsp,0.24,0.12,27,30
1.12,1.04,25,23,nsp,0.36,0.12,18,30
1.12,1.08,25,24,nsp,0.36,0.24,34,30
1.16,1.08,26,24,nsp,0.48,0.24,27,30
1.16,1.12,26,25,nsp,0.48,0.36,37,30
1.2,1.08,27,24,nsp,0.6,0.24,22,30
1.2,1.12,27,25,nsp,0.6,0.36,31,30
1.2,1.16,27,26,nsp,0.6,0.48,39,30
1.24,1.08,28,24,nsp,0.72,0.24,18,30
1.24,1.12,28,25,nsp,0.72,0.36,27,30
1.24,1.16,28,26,nsp,0.72,0.48,34,30
1.24,1.2,28,27,nsp,0.72,0.6,40,30
1.28,1.08,29,24,nsp,0.84,0.24,16,30
1.28,1.12,29,25,nsp,0.84,0.36,23,30
1.28,1.16,29,26,nsp,0.84,0.48,30,30
1.28,1.2,29,27,nsp,0.84,0.6,36,30
1.28,1.24,29,28,nsp,0.84,0.72,41,30
1.32,1.12,30,25,nsp,0.96,0.36,21,30
1.32,1.16,30,26,nsp,0.96,0.48,27,30
1.32,1.2,30,27,nsp,0.96,0.6,32,30
1.32,1.24,30,28,nsp,0.96,0.72,37,30
1.32,1.28,30,29,nsp,0.96,0.84,41,30
1.36,1.12,31,25,nsp,1.08,0.36,18,30
1.36,1.16,31,26,nsp,1.08,0.48,24,30
1.36,1.2,31,27,nsp,1.08,0.6,29,30
1.36,1.24,31,28,nsp,1.08,0.72,34,30
1.36,1.28,31,29,nsp,1.08,0.84,38,30
1.36,1.32,31,30,nsp,1.08,0.96,42,30
1.4,1.12,32,25,nsp,1.2,0.36,17,30
1.4,1.16,32,26,nsp,1.2,0.48,22,30
1.4,1.2,32,27,nsp,1.2,0.6,27,30
1.4,1.24,32,28,nsp,1.2,0.72,31,30
1.4,1.28,32,29,nsp,1.2,0.84,35,30
1.4,1.32,32,30,nsp,1.2,0.96,39,30
1.4,1.36,32,31,nsp,1.2,1.08,42,30
1.44,1.16,33,26,nsp,1.32,0.48,20,30
1.44,1.2,33,27,nsp,1.32,0.6,24,30
1.44,1.24,33,28,nsp,1.32,0.72,29,30
1.44,1.28,33,29,nsp,1.32,0.84,32,30
1.44,1.32,33,30,nsp,1.32,0.96,36,30
1.44,1.36,33,31,nsp,1.32,1.08,39,30
1.44,1.4,33,32,nsp,1.32,1.2,42,30
1.48,1.16,34,26,nsp,1.44,0.48,18,30
1.48,1.2,34,27,nsp,1.44,0.6,23,30
1.48,1.24,34,28,nsp,1.44,0.72,27,30
1.48,1.28,34,29,nsp,1.44,0.84,30,30
1.48,1.32,34,30,nsp,1.44,0.96,34,30
1.48,1.36,34,31,nsp,1.44,1.08,37,30
1.48,1.4,34,32,nsp,1.44,1.2,40,30
1.48,1.44,34,33,nsp,1.44,1.32,43,30
1.52,1.16,35,26,nsp,1.56,0.48,17,30
1.52,1.2,35,27,nsp,1.56,0.6,21,30
1.52,1.24,35,28,nsp,1.56,0.72,25,30
1.52,1.28,35,29,nsp,1.56,0.84,28,30
1.52,1.32,35,30,nsp,1.56,0.96,32,30
1.52,1.36,35,31,nsp,1.56,1.08,35,30
1.52,1.4,35,32,nsp,1.56,1.2,38,30
1.52,1.44,35,33,nsp,1.56,1.32,40,30
1.52,1.48,35,34,nsp,1.56,1.44,43,30
1.56,1.16,36,26,nsp,1.68,0.48,16,30
1.56,1.2,36,27,nsp,1.68,0.6,20,30
1.56,1.24,36,28,nsp,1.68,0.72,23,30
1.56,1.28,36,29,nsp,1.68,0.84,27,30
1.56,1.32,36,30,nsp,1.68,0.96,30,30
1.56,1.36,36,31,nsp,1.68,1.08,33,30
1.56,1.4,36,32,nsp,1.68,1.2,36,30
1.56,1.44,36,33,nsp,1.68,1.32,38,30
1.56,1.48,36,34,sp,1.68,1.44,41,30
1.56,1.52,36,35,sp,1.68,1.56,43,30
1.6,1.2,37,27,nsp,1.8,0.6,18,30
1.6,1.24,37,28,nsp,1.8,0.72,22,30
1.6,1.28,37,29,nsp,1.8,0.84,25,30
1.6,1.32,37,30,nsp,1.8,0.96,28,30
1.6,1.36,37,31,nsp,1.8,1.08,31,30
1.6,1.4,37,32,sp,1.8,1.2,34,30
1.6,1.44,37,33,sp,1.8,1.32,36,30
1.6,1.48,37,34,sp,1.8,1.44,39,30
1.6,1.52,37,35,sp,1.8,1.56,41,30
1.6,1.56,37,36,sp,1.8,1.68,43,30
1.64,1.2,38,27,nsp,1.92,0.6,17,30
1.64,1.24,38,28,nsp,1.92,0.72,21,30
1.64,1.28,38,29,nsp,1.92,0.84,24,30
1.64,1.32,38,30,nsp,1.92,0.96,27,30
1.64,1.36,38,31,sp,1.92,1.08,29,30
1.64,1.4,38,32,sp,1.92,1.2,32,30
1.64,1.44,38,33,sp,1.92,1.32,35,30
1.64,1.48,38,34,sp,1.92,1.44,37,30
1.64,1.52,38,35,sp,1.92,1.56,39,30
1.64,1.56,38,36,sp,1.92,1.68,41,30
1.64,1.6,38,37,nsp,1.92,1.8,43,30
1.68,1.2,39,27,nsp,2.04,0.6,16,30
1.68,1.24,39,28,sp,2.04,0.72,19,30
1.68,1.28,39,29,sp,2.04,0.84,22,30
1.68,1.32,39,30,sp,2.04,0.96,25,30
1.68,1.36,39,31,sp,2.04,1.08,28,30
1.68,1.4,39,32,sp,2.04,1.2,30,30
1.68,1.44,39,33,sp,2.04,1.32,33,30
1.68,1.48,39,34,sp,2.04,1.44,35,30
1.68,1.52,39,35,nsp,2.04,1.56,37,30
1.68,1.56,39,36,nsp,2.04,1.68,39,30
1.68,1.6,39,37,nsp,2.04,1.8,41,30
1.68,1.64,39,38,nsp,2.04,1.92,43,30
1.72,1.2,40,27,sp,2.16,0.6,16,30
1.72,1.24,40,28,sp,2.16,0.72,18,30
1.72,1.28,40,29,sp,2.16,0.84,21,30
1.72,1.32,40,30,sp,2.16,0.96,24,30
1.72,1.36,40,31,sp,2.16,1.08,27,30
1.72,1.4,40,32,sp,2.16,1.2,29,30
1.72,1.44,40,33,sp,2.16,1.32,31,30
1.72,1.48,40,34,nsp,2.16,1.44,34,30
1.72,1.52,40,35,nsp,2.16,1.56,36,30
1.72,1.56,40,36,nsp,2.16,1.68,38,30
1.72,1.6,40,37,nsp,2.16,1.8,40,30
1.72,1.64,40,38,nsp,2.16,1.92,42,30
1.72,1.68,40,39,nsp,2.16,2.04,43,30
1.76,1.24,41,28,sp,2.28,0.72,18,30
1.76,1.28,41,29,sp,2.28,0.84,20,30
1.76,1.32,41,30,sp,2.28,0.96,23,30
1.76,1.36,41,31,sp,2.28,1.08,25,30
1.76,1.4,41,32,nsp,2.28,1.2,28,30
1.76,1.44,41,33,nsp,2.28,1.32,30,30
1.76,1.48,41,34,nsp,2.28,1.44,32,30
1.76,1.52,41,35,nsp,2.28,1.56,34,30
1.76,1.56,41,36,nsp,2.28,1.68,36,30
1.76,1.6,41,37,nsp,2.28,1.8,38,30
1.76,1.64,41,38,nsp,2.28,1.92,40,30
1.76,1.68,41,39,nsp,2.28,2.04,42,30
1.76,1.72,41,40,nsp,2.28,2.16,43,30
1.8,1.24,42,28,sp,2.4,0.72,17,30
1.8,1.28,42,29,nsp,2.4,0.84,19,30
1.8,1.32,42,30,nsp,2.4,0.96,22,30
1.8,1.36,42,31,nsp,2.4,1.08,24,30
1.8,1.4,42,32,nsp,2.4,1.2,27,30
1.8,1.44,42,33,nsp,2.4,1.32,29,30
1.8,1.48,42,34,nsp,2.4,1.44,31,30
1.8,1.52,42,35,nsp,2.4,1.56,33,30
1.8,1.56,42,36,nsp,2.4,1.68,35,30
1.8,1.6,42,37,nsp,2.4,1.8,37,30
1.8,1.64,42,38,nsp,2.4,1.92,39,30
1.8,1.68,42,39,nsp,2.4,2.04,40,30
1.8,1.72,42,40,nsp,2.4,2.16,42,30
1.8,1.76,42,41,nsp,2.4,2.28,44,30
1.84,1.24,43,28,nsp,2.52,0.72,16,30
1.84,1.28,43,29,nsp,2.52,0.84,18,30
1.84,1.32,43,30,nsp,2.52,0.96,21,30
1.84,1.36,43,31,nsp,2.52,1.08,23,30
1.84,1.4,43,32,nsp,2.52,1.2,25,30
1.84,1.44,43,33,nsp,2.52,1.32,28,30
1.84,1.48,43,34,nsp,2.52,1.44,30,30
1.84,1.52,43,35,nsp,2.52,1.56,32,30
1.84,1.56,43,36,nsp,2.52,1.68,34,30
1.84,1.6,43,37,nsp,2.52,1.8,36,30
1.84,1.64,43,38,nsp,2.52,1.92,37,30
1.84,1.68,43,39,nsp,2.52,2.04,39,30
1.84,1.72,43,40,nsp,2.52,2.16,41,30
1.84,1.76,43,41,nsp,2.52,2.28,42,30
1.84,1.8,43,42,nsp,2.52,2.4,44,30
1.88,1.28,44,29,nsp,2.64,0.84,18,30
1.88,1.32,44,30,nsp,2.64,0.96,20,30
1.88,1.36,44,31,nsp,2.64,1.08,22,30
1.88,1.4,44,32,nsp,2.64,1.2,24,30
1.88,1.44,44,33,nsp,2.64,1.32,27,30
1.88,1.48,44,34,nsp,2.64,1.44,29,30
1.88,1.52,44,35,nsp,2.64,1.56,31,30
1.88,1.56,44,36,nsp,2.64,1.68,32,30
1.88,1.6,44,37,nsp,2.64,1.8,34,30
1.88,1.64,44,38,nsp,2.64,1.92,36,30
1.88,1.68,44,39,nsp,2.64,2.04,38,30
1.88,1.72,44,40,nsp,2.64,2.16,39,30
1.88,1.76,44,41,nsp,2.64,2.28,41,30
1.88,1.8,44,42,nsp,2.64,2.4,42,30
1.88,1.84,44,43,nsp,2.64,2.52,44,30
1.04,1.08,23,24,nsp,0.12,0.24,63,60
1.04,1.12,23,25,nsp,0.12,0.36,72,60
1.08,1.12,24,25,nsp,0.24,0.36,56,60
1.08,1.16,24,26,nsp,0.24,0.48,63,60
1.08,1.2,24,27,nsp,0.24,0.6,68,60
1.08,1.24,24,28,nsp,0.24,0.72,72,60
1.08,1.28,24,29,nsp,0.24,0.84,74,60
1.12,1.16,25,26,nsp,0.36,0.48,53,60
1.12,1.2,25,27,nsp,0.36,0.6,59,60
1.12,1.24,25,28,nsp,0.36,0.72,63,60
1.12,1.28,25,29,nsp,0.36,0.84,67,60
1.12,1.32,25,30,nsp,0.36,0.96,69,60
1.12,1.36,25,31,nsp,0.36,1.08,72,60
1.12,1.4,25,32,nsp,0.36,1.2,73,60
1.16,1.2,26,27,nsp,0.48,0.6,51,60
1.16,1.24,26,28,nsp,0.48,0.72,56,60
1.16,1.28,26,29,nsp,0.48,0.84,60,60
1.16,1.32,26,30,nsp,0.48,0.96,63,60
1.16,1.36,26,31,nsp,0.48,1.08,66,60
1.16,1.4,26,32,nsp,0.48,1.2,68,60
1.16,1.44,26,33,nsp,0.48,1.32,70,60
1.16,1.48,26,34,nsp,0.48,1.44,72,60
1.16,1.52,26,35,nsp,0.48,1.56,73,60
1.16,1.56,26,36,nsp,0.48,1.68,74,60
1.2,1.24,27,28,nsp,0.6,0.72,50,60
1.2,1.28,27,29,nsp,0.6,0.84,54,60
1.2,1.32,27,30,nsp,0.6,0.96,58,60
1.2,1.36,27,31,nsp,0.6,1.08,61,60
1.2,1.4,27,32,nsp,0.6,1.2,63,60
1.2,1.44,27,33,nsp,0.6,1.32,66,60
1.2,1.48,27,34,nsp,0.6,1.44,67,60
1.2,1.52,27,35,nsp,0.6,1.56,69,60
1.2,1.56,27,36,nsp,0.6,1.68,70,60
1.2,1.6,27,37,nsp,0.6,1.8,72,60
1.2,1.64,27,38,nsp,0.6,1.92,73,60
1.2,1.68,27,39,nsp,0.6,2.04,74,60
1.2,1.72,27,40,sp,0.6,2.16,74,60
1.24,1.28,28,29,nsp,0.72,0.84,49,60
1.24,1.32,28,30,nsp,0.72,0.96,53,60
1.24,1.36,28,31,nsp,0.72,1.08,56,60
1.24,1.4,28,32,nsp,0.72,1.2,59,60
1.24,1.44,28,33,nsp,0.72,1.32,61,60
1.24,1.48,28,34,nsp,0.72,1.44,63,60
1.24,1.52,28,35,nsp,0.72,1.56,65,60
1.24,1.56,28,36,nsp,0.72,1.68,67,60
1.24,1.6,28,37,nsp,0.72,1.8,68,60
1.24,1.64,28,38,nsp,0.72,1.92,69,60
1.24,1.68,28,39,sp,0.72,2.04,71,60
1.24,1.72,28,40,sp,0.72,2.16,72,60
1.24,1.76,28,41,sp,0.72,2.28,72,60
1.24,1.8,28,42,sp,0.72,2.4,73,60
1.24,1.84,28,43,nsp,0.72,2.52,74,60
1.28,1.32,29,30,nsp,0.84,0.96,49,60
1.28,1.36,29,31,nsp,0.84,1.08,52,60
1.28,1.4,29,32,nsp,0.84,1.2,55,60
1.28,1.44,29,33,nsp,0.84,1.32,58,60
1.28,1.48,29,34,nsp,0.84,1.44,60,60
1.28,1.52,29,35,nsp,0.84,1.56,62,60
1.28,1.56,29,36,nsp,0.84,1.68,63,60
1.28,1.6,29,37,nsp,0.84,1.8,65,60
1.28,1.64,29,38,nsp,0.84,1.92,66,60
1.28,1.68,29,39,sp,0.84,2.04,68,60
1.28,1.72,29,40,sp,0.84,2.16,69,60
1.28,1.76,29,41,sp,0.84,2.28,70,60
1.28,1.8,29,42,nsp,0.84,2.4,71,60
1.28,1.84,29,43,nsp,0.84,2.52,72,60
1.28,1.88,29,44,nsp,0.84,2.64,72,60
1.32,1.36,30,31,nsp,0.96,1.08,48,60
1.32,1.4,30,32,nsp,0.96,1.2,51,60
1.32,1.44,30,33,nsp,0.96,1.32,54,60
1.32,1.48,30,34,nsp,0.96,1.44,56,60
1.32,1.52,30,35,nsp,0.96,1.56,58,60
1.32,1.56,30,36,nsp,0.96,1.68,60,60
1.32,1.6,30,37,nsp,0.96,1.8,62,60
1.32,1.64,30,38,nsp,0.96,1.92,63,60
1.32,1.68,30,39,sp,0.96,2.04,65,60
1.32,1.72,30,40,sp,0.96,2.16,66,60
1.32,1.76,30,41,sp,0.96,2.28,67,60
1.32,1.8,30,42,nsp,0.96,2.4,68,60
