row,col,row_ith,col_ith,value,align_x,align_y,angle,ang_con
1.04,1.14,47,52,nsp,0.12,0.42,74,60
1.06,1.08,48,49,nsp,0.18,0.24,53,60
1.06,1.1,48,50,nsp,0.18,0.3,59,60
1.06,1.12,48,51,nsp,0.18,0.36,63,60
1.06,1.14,48,52,nsp,0.18,0.42,67,60
1.06,1.16,48,53,nsp,0.18,0.48,69,60
1.06,1.18,48,54,nsp,0.18,0.54,72,60
1.06,1.2,48,55,nsp,0.18,0.6,73,60
1.08,1.1,49,50,nsp,0.24,0.3,51,60
1.08,1.12,49,51,nsp,0.24,0.36,56,60
1.08,1.14,49,52,nsp,0.24,0.42,60,60
1.08,1.16,49,53,nsp,0.24,0.48,63,60
1.08,1.18,49,54,nsp,0.24,0.54,66,60
1.08,1.2,49,55,nsp,0.24,0.6,68,60
1.08,1.22,49,56,nsp,0.24,0.66,70,60
1.08,1.24,49,57,nsp,0.24,0.72,72,60
1.08,1.26,49,58,nsp,0.24,0.78,73,60
1.08,1.28,49,59,nsp,0.24,0.84,74,60
1.1,1.12,50,51,nsp,0.3,0.36,50,60
1.1,1.14,50,52,nsp,0.3,0.42,54,60
1.1,1.16,50,53,nsp,0.3,0.48,58,60
1.1,1.18,50,54,nsp,0.3,0.54,61,60
1.1,1.2,50,55,nsp,0.3,0.6,63,60
1.1,1.22,50,56,nsp,0.3,0.66,66,60
1.1,1.24,50,57,nsp,0.3,0.72,67,60
1.1,1.26,50,58,nsp,0.3,0.78,69,60
1.1,1.28,50,59,nsp,0.3,0.84,70,60
1.1,1.3,50,60,nsp,0.3,0.9,72,60
1.1,1.32,50,61,nsp,0.3,0.96,73,60
1.1,1.34,50,62,nsp,0.3,1.02,74,60
1.1,1.36,50,63,nsp,0.3,1.08,74,60
1.12,1.14,51,52,nsp,0.36,0.42,49,60
1.12,1.16,51,53,nsp,0.36,0.48,53,60
1.12,1.18,51,54,nsp,0.36,0.54,56,60
1.12,1.2,51,55,nsp,0.36,0.6,59,60
1.12,1.22,51,56,nsp,0.36,0.66,61,60
1.12,1.24,51,57,nsp,0.36,0.72,63,60
1.12,1.26,51,58,nsp,0.36,0.78,65,60
1.12,1.28,51,59,nsp,0.36,0.84,67,60
1.12,1.3,51,60,nsp,0.36,0.9,68,60
1.12,1.32,51,61,nsp,0.36,0.96,69,60
1.12,1.34,51,62,nsp,0.36,1.02,71,60
1.12,1.36,51,63,nsp,0.36,1.08,72,60
1.12,1.38,51,64,nsp,0.36,1.14,72,60
1.12,1.4,51,65,nsp,0.36,1.2,73,60
1.12,1.42,51,66,nsp,0.36,1.26,74,60
1.14,1.16,52,53,nsp,0.42,0.48,49,60
1.14,1.18,52,54,nsp,0.42,0.54,52,60
1.14,1.2,52,55,nsp,0.42,0.6,55,60
1.14,1.22,52,56,nsp,0.42,0.66,58,60
1.14,1.24,52,57,nsp,0.42,0.72,60,60
1.14,1.26,52,58,nsp,0.42,0.78,62,60
1.14,1.28,52,59,nsp,0.42,0.84,63,60
1.14,1.3,52,60,nsp,0.42,0.9,65,60
1.14,1.32,52,61,nsp,0.42,0.96,66,60
1.14,1.34,52,62,nsp,0.42,1.02,68,60
1.14,1.36,52,63,nsp,0.42,1.08,69,60
1.14,1.38,52,64,nsp,0.42,1.14,70,60
1.14,1.4,52,65,nsp,0.42,1.2,71,60
1.14,1.42,52,66,nsp,0.42,1.26,72,60
1.14,1.44,52,67,nsp,0.42,1.32,72,60
1.14,1.46,52,68,nsp,0.42,1.38,73,60
1.14,1.48,52,69,nsp,0.42,1.44,74,60
1.14,1.5,52,70,nsp,0.42,1.5,74,60
1.16,1.18,53,54,nsp,0.48,0.54,48,60
1.16,1.2,53,55,nsp,0.48,0.6,51,60
1.16,1.22,53,56,nsp,0.48,0.66,54,60
1.16,1.24,53,57,nsp,0.48,0.72,56,60
1.16,1.26,53,58,nsp,0.48,0.78,58,60
1.16,1.28,53,59,nsp,0.48,0.84,60,60
1.16,1.3,53,60,nsp,0.48,0.9,62,60
1.16,1.32,53,61,nsp,0.48,0.96,63,60
1.16,1.34,53,62,nsp,0.48,1.02,65,60
1.16,1.36,53,63,nsp,0.48,1.08,66,60
1.16,1.38,53,64,nsp,0.48,1.14,67,60
1.16,1.4,53,65,nsp,0.48,1.2,68,60
1.16,1.42,53,66,nsp,0.48,1.26,69,60
1.16,1.44,53,67,nsp,0.48,1.32,70,60
1.16,1.46,53,68,nsp,0.48,1.38,71,60
1.16,1.48,53,69,nsp,0.48,1.44,72,60
1.16,1.5,53,70,nsp,0.48,1.5,72,60
1.16,1.52,53,71,nsp,0.48,1.56,73,60
1.16,1.54,53,72,nsp,0.48,1.62,73,60
1.16,1.56,53,73,nsp,0.48,1.68,74,60
1.18,1.2,54,55,nsp,0.54,0.6,48,60
1.18,1.22,54,56,nsp,0.54,0.66,51,60
1.18,1.24,54,57,nsp,0.54,0.72,53,60
1.18,1.26,54,58,nsp,0.54,0.78,55,60
1.18,1.28,54,59,nsp,0.54,0.84,57,60
1.18,1.3,54,60,nsp,0.54,0.9,59,60
1.18,1.32,54,61,nsp,0.54,0.96,61,60
1.18,1.34,54,62,nsp,0.54,1.02,62,60
1.18,1.36,54,63,nsp,0.54,1.08,63,60
1.18,1.38,54,64,nsp,0.54,1.14,65,60
1.18,1.4,54,65,nsp,0.54,1.2,66,60
1.18,1.42,54,66,nsp,0.54,1.26,67,60
1.18,1.44,54,67,nsp,0.54,1.32,68,60
1.18,1.46,54,68,nsp,0.54,1.38,69,60
1.18,1.48,54,69,nsp,0.54,1.44,69,60
1.18,1.5,54,70,nsp,0.54,1.5,70,60
1.18,1.52,54,71,nsp,0.54,1.56,71,60
1.18,1.54,54,72,nsp,0.54,1.62,72,60
1.18,1.56,54,73,nsp,0.54,1.68,72,60
1.18,1.58,54,74,nsp,0.54,1.74,73,60
1.18,1.6,54,75,nsp,0.54,1.8,73,60
1.18,1.62,54,76,nsp,0.54,1.86,74,60
1.18,1.64,54,77,nsp,0.54,1.92,74,60
1.2,1.22,55,56,nsp,0.6,0.66,48,60
1.2,1.24,55,57,nsp,0.6,0.72,50,60
1.2,1.26,55,58,nsp,0.6,0.78,52,60
1.2,1.28,55,59,nsp,0.6,0.84,54,60
1.2,1.3,55,60,nsp,0.6,0.9,56,60
1.2,1.32,55,61,nsp,0.6,0.96,58,60
1.2,1.34,55,62,nsp,0.6,1.02,60,60
1.2,1.36,55,63,nsp,0.6,1.08,61,60
1.2,1.38,55,64,nsp,0.6,1.14,62,60
1.2,1.4,55,65,nsp,0.6,1.2,63,60
1.2,1.42,55,66,nsp,0.6,1.26,65,60
1.2,1.44,55,67,nsp,0.6,1.32,66,60
1.2,1.46,55,68,nsp,0.6,1.38,67,60
1.2,1.48,55,69,nsp,0.6,1.44,67,60
1.2,1.5,55,70,nsp,0.6,1.5,68,60
1.2,1.52,55,71,nsp,0.6,1.56,69,60
1.2,1.54,55,72,nsp,0.6,1.62,70,60
1.2,1.56,55,73,nsp,0.6,1.68,70,60
1.2,1.58,55,74,nsp,0.6,1.74,71,60
1.2,1.6,55,75,nsp,0.6,1.8,72,60
1.2,1.62,55,76,nsp,0.6,1.86,72,60
1.2,1.64,55,77,nsp,0.6,1.92,73,60
1.2,1.66,55,78,nsp,0.6,1.98,73,60
1.2,1.68,55,79,nsp,0.6,2.04,74,60
1.2,1.7,55,80,nsp,0.6,2.1,74,60
1.2,1.72,55,81,nsp,0.6,2.16,74,60
1.22,1.24,56,57,nsp,0.66,0.72,47,60
1.22,1.26,56,58,nsp,0.66,0.78,50,60
1.22,1.28,56,59,nsp,0.66,0.84,52,60
1.22,1.3,56,60,nsp,0.66,0.9,54,60
1.22,1.32,56,61,nsp,0.66,0.96,55,60
1.22,1.34,56,62,nsp,0.66,1.02,57,60
1.22,1.36,56,63,nsp,0.66,1.08,59,60
1.22,1.38,56,64,nsp,0.66,1.14,60,60
1.22,1.4,56,65,nsp,0.66,1.2,61,60
1.22,1.42,56,66,nsp,0.66,1.26,62,60
1.22,1.44,56,67,nsp,0.66,1.32,63,60
1.22,1.46,56,68,nsp,0.66,1.38,64,60
1.22,1.48,56,69,nsp,0.66,1.44,65,60
1.22,1.5,56,70,nsp,0.66,1.5,66,60
1.22,1.52,56,71,nsp,0.66,1.56,67,60
1.22,1.54,56,72,nsp,0.66,1.62,68,60
1.22,1.56,56,73,nsp,0.66,1.68,69,60
1.22,1.58,56,74,nsp,0.66,1.74,69,60
1.22,1.6,56,75,nsp,0.66,1.8,70,60
1.22,1.62,56,76,nsp,0.66,1.86,70,60
1.22,1.64,56,77,nsp,0.66,1.92,71,60
1.22,1.66,56,78,nsp,0.66,1.98,72,60
1.22,1.68,56,79,nsp,0.66,2.04,72,60
1.22,1.7,56,80,nsp,0.66,2.1,73,60
1.22,1.72,56,81,nsp,0.66,2.16,73,60
1.22,1.74,56,82,nsp,0.66,2.22,73,60
1.22,1.76,56,83,nsp,0.66,2.28,74,60
1.22,1.78,56,84,nsp,0.66,2.34,74,60
1.24,1.26,57,58,nsp,0.72,0.78,47,60
1.24,1.28,57,59,nsp,0.72,0.84,49,60
1.24,1.3,57,60,nsp,0.72,0.9,51,60
1.24,1.32,57,61,nsp,0.72,0.96,53,60
1.24,1.34,57,62,nsp,0.72,1.02,55,60
1.24,1.36,57,63,nsp,0.72,1.08,56,60
1.24,1.38,57,64,nsp,0.72,1.14,58,60
1.24,1.4,57,65,nsp,0.72,1.2,59,60
1.24,1.42,57,66,nsp,0.72,1.26,60,60
1.24,1.44,57,67,nsp,0.72,1.32,61,60
1.24,1.46,57,68,nsp,0.72,1.38,62,60
1.24,1.48,57,69,nsp,0.72,1.44,63,60
1.24,1.5,57,70,nsp,0.72,1.5,64,60
1.24,1.52,57,71,nsp,0.72,1.56,65,60
1.24,1.54,57,72,nsp,0.72,1.62,66,60
1.24,1.56,57,73,nsp,0.72,1.68,67,60
1.24,1.58,57,74,nsp,0.72,1.74,68,60
1.24,1.6,57,75,nsp,0.72,1.8,68,60
1.24,1.62,57,76,nsp,0.72,1.86,69,60
1.24,1.64,57,77,nsp,0.72,1.92,69,60
1.24,1.66,57,78,nsp,0.72,1.98,70,60
1.24,1.68,57,79,nsp,0.72,2.04,71,60
1.24,1.7,57,80,nsp,0.72,2.1,71,60
1.24,1.72,57,81,nsp,0.72,2.16,72,60
1.24,1.74,57,82,nsp,0.72,2.22,72,60
1.24,1.76,57,83,nsp,0.72,2.28,72,60
1.24,1.78,57,84,nsp,0.72,2.34,73,60
1.24,1.8,57,85,nsp,0.72,2.4,73,60
1.24,1.82,57,86,sp,0.72,2.46,74,60
1.24,1.84,57,87,sp,0.72,2.52,74,60
1.24,1.86,57,88,sp,0.72,2.58,74,60
1.26,1.28,58,59,nsp,0.78,0.84,47,60
1.26,1.3,58,60,nsp,0.78,0.9,49,60
1.26,1.32,58,61,nsp,0.78,0.96,51,60
1.26,1.34,58,62,nsp,0.78,1.02,53,60
1.26,1.36,58,63,nsp,0.78,1.08,54,60
1.26,1.38,58,64,nsp,0.78,1.14,56,60
1.26,1.4,58,65,nsp,0.78,1.2,57,60
1.26,1.42,58,66,nsp,0.78,1.26,58,60
1.26,1.44,58,67,nsp,0.78,1.32,59,60
1.26,1.46,58,68,nsp,0.78,1.38,61,60
1.26,1.48,58,69,nsp,0.78,1.44,62,60
1.26,1.5,58,70,nsp,0.78,1.5,63,60
1.26,1.52,58,71,nsp,0.78,1.56,63,60
1.26,1.54,58,72,nsp,0.78,1.62,64,60
1.26,1.56,58,73,nsp,0.78,1.68,65,60
1.26,1.58,58,74,nsp,0.78,1.74,66,60
1.26,1.6,58,75,nsp,0.78,1.8,67,60
1.26,1.62,58,76,nsp,0.78,1.86,67,60
1.26,1.64,58,77,nsp,0.78,1.92,68,60
1.26,1.66,58,78,nsp,0.78,1.98,68,60
1.26,1.68,58,79,nsp,0.78,2.04,69,60
1.26,1.7,58,80,nsp,0.78,2.1,70,60
1.26,1.72,58,81,nsp,0.78,2.16,70,60
1.26,1.74,58,82,nsp,0.78,2.22,71,60
1.26,1.76,58,83,nsp,0.78,2.28,71,60
1.26,1.78,58,84,nsp,0.78,2.34,72,60
1.26,1.8,58,85,nsp,0.78,2.4,72,60
1.26,1.82,58,86,sp,0.78,2.46,72,60
1.26,1.84,58,87,sp,0.78,2.52,73,60
1.26,1.86,58,88,sp,0.78,2.58,73,60
1.26,1.88,58,89,sp,0.78,2.64,74,60
1.26,1.9,58,90,sp,0.78,2.7,74,60
1.28,1.3,59,60,nsp,0.84,0.9,47,60
1.28,1.32,59,61,nsp,0.84,0.96,49,60
1.28,1.34,59,62,nsp,0.84,1.02,51,60
1.28,1.36,59,63,nsp,0.84,1.08,52,60
1.28,1.38,59,64,nsp,0.84,1.14,54,60
1.28,1.4,59,65,nsp,0.84,1.2,55,60
1.28,1.42,59,66,nsp,0.84,1.26,56,60
1.28,1.44,59,67,nsp,0.84,1.32,58,60
1.28,1.46,59,68,nsp,0.84,1.38,59,60
1.28,1.48,59,69,nsp,0.84,1.44,60,60
1.28,1.5,59,70,nsp,0.84,1.5,61,60
1.28,1.52,59,71,nsp,0.84,1.56,62,60
1.28,1.54,59,72,nsp,0.84,1.62,63,60
1.28,1.56,59,73,nsp,0.84,1.68,63,60
1.28,1.58,59,74,nsp,0.84,1.74,64,60
1.28,1.6,59,75,nsp,0.84,1.8,65,60
1.28,1.62,59,76,nsp,0.84,1.86,66,60
1.28,1.64,59,77,nsp,0.84,1.92,66,60
1.28,1.66,59,78,nsp,0.84,1.98,67,60
1.28,1.68,59,79,nsp,0.84,2.04,68,60
1.28,1.7,59,80,nsp,0.84,2.1,68,60
1.28,1.72,59,81,nsp,0.84,2.16,69,60
1.28,1.74,59,82,nsp,0.84,2.22,69,60
1.28,1.76,59,83,nsp,0.84,2.28,70,60
1.28,1.78,59,84,nsp,0.84,2.34,70,60
1.28,1.8,59,85,nsp,0.84,2.4,71,60
1.28,1.82,59,86,sp,0.84,2.46,71,60
1.28,1.84,59,87,sp,0.84,2.52,72,60
1.28,1.86,59,88,sp,0.84,2.58,72,60
1.28,1.88,59,89,sp,0.84,2.64,72,60
1.28,1.9,59,90,sp,0.84,2.7,73,60
1.3,1.32,60,61,nsp,0.9,0.96,47,60
1.3,1.34,60,62,nsp,0.9,1.02,49,60
1.3,1.36,60,63,nsp,0.9,1.08,50,60
1.3,1.38,60,64,nsp,0.9,1.14,52,60
1.3,1.4,60,65,nsp,0.9,1.2,53,60
1.3,1.42,60,66,nsp,0.9,1.26,54,60
1.3,1.44,60,67,nsp,0.9,1.32,56,60
1.3,1.46,60,68,nsp,0.9,1.38,57,60
1.3,1.48,60,69,nsp,0.9,1.44,58,60
1.3,1.5,60,70,nsp,0.9,1.5,59,60
1.3,1.52,60,71,nsp,0.9,1.56,60,60
1.3,1.54,60,72,nsp,0.9,1.62,61,60
1.3,1.56,60,73,nsp,0.9,1.68,62,60
1.3,1.58,60,74,nsp,0.9,1.74,63,60
1.3,1.6,60,75,nsp,0.9,1.8,63,60
1.3,1.62,60,76,nsp,0.9,1.86,64,60
1.3,1.64,60,77,nsp,0.9,1.92,65,60
1.3,1.66,60,78,nsp,0.9,1.98,66,60
1.3,1.68,60,79,nsp,0.9,2.04,66,60
1.3,1.7,60,80,nsp,0.9,2.1,67,60
1.3,1.72,60,81,nsp,0.9,2.16,67,60
1.3,1.74,60,82,nsp,0.9,2.22,68,60
1.3,1.76,60,83,nsp,0.9,2.28,68,60
1.3,1.78,60,84,nsp,0.9,2.34,69,60
1.3,1.8,60,85,sp,0.9,2.4,69,60
1.3,1.82,60,86,sp,0.9,2.46,70,60
1.3,1.84,60,87,sp,0.9,2.52,70,60
1.3,1.86,60,88,sp,0.9,2.58,71,60
1.3,1.88,60,89,sp,0.9,2.64,71,60
1.3,1.9,60,90,sp,0.9,2.7,72,60
1.32,1.34,61,62,nsp,0.96,1.02,47,60
1.32,1.36,61,63,nsp,0.96,1.08,48,60
1.32,1.38,61,64,nsp,0.96,1.14,50,60
1.32,1.4,61,65,nsp,0.96,1.2,51,60
1.32,1.42,61,66,nsp,0.96,1.26,53,60
1.32,1.44,61,67,nsp,0.96,1.32,54,60
1.32,1.46,61,68,nsp,0.96,1.38,55,60
1.32,1.48,61,69,nsp,0.96,1.44,56,60
1.32,1.5,61,70,nsp,0.96,1.5,57,60
1.32,1.52,61,71,nsp,0.96,1.56,58,60
1.32,1.54,61,72,nsp,0.96,1.62,59,60
1.32,1.56,61,73,nsp,0.96,1.68,60,60
1.32,1.58,61,74,nsp,0.96,1.74,61,60
1.32,1.6,61,75,nsp,0.96,1.8,62,60
1.32,1.62,61,76,nsp,0.96,1.86,63,60
1.32,1.64,61,77,nsp,0.96,1.92,63,60
1.32,1.66,61,78,nsp,0.96,1.98,64,60
1.32,1.68,61,79,nsp,0.96,2.04,65,60
1.32,1.7,61,80,nsp,0.96,2.1,65,60
1.32,1.72,61,81,nsp,0.96,2.16,66,60
1.32,1.74,61,82,nsp,0.96,2.22,67,60
1.32,1.76,61,83,nsp,0.96,2.28,67,60
1.32,1.78,61,84,nsp,0.96,2.34,68,60
1.32,1.8,61,85,sp,0.96,2.4,68,60
1.32,1.82,61,86,sp,0.96,2.46,69,60
1.32,1.84,61,87,sp,0.96,2.52,69,60
1.32,1.86,61,88,sp,0.96,2.58,70,60
1.32,1.88,61,89,sp,0.96,2.64,70,60
1.32,1.9,61,90,nsp,0.96,2.7,70,60
1.34,1.36,62,63,nsp,1.02,1.08,47,60
1.34,1.38,62,64,nsp,1.02,1.14,48,60
1.34,1.4,62,65,nsp,1.02,1.2,50,60
1.34,1.42,62,66,nsp,1.02,1.26,51,60
1.34,1.44,62,67,nsp,1.02,1.32,52,60
1.34,1.46,62,68,nsp,1.02,1.38,54,60
1.34,1.48,62,69,nsp,1.02,1.44,55,60
1.34,1.5,62,70,nsp,1.02,1.5,56,60
1.34,1.52,62,71,nsp,1.02,1.56,57,60
1.34,1.54,62,72,nsp,1.02,1.62,58,60
1.34,1.56,62,73,nsp,1.02,1.68,59,60
1.34,1.58,62,74,nsp,1.02,1.74,60,60
1.34,1.6,62,75,nsp,1.02,1.8,60,60
1.34,1.62,62,76,nsp,1.02,1.86,61,60
1.34,1.64,62,77,nsp,1.02,1.92,62,60
1.34,1.66,62,78,nsp,1.02,1.98,63,60
1.34,1.68,62,79,nsp,1.02,2.04,63,60
1.34,1.7,62,80,nsp,1.02,2.1,64,60
1.34,1.72,62,81,nsp,1.02,2.16,65,60
1.34,1.74,62,82,nsp,1.02,2.22,65,60
1.34,1.76,62,83,nsp,1.02,2.28,66,60
1.34,1.78,62,84,sp,1.02,2.34,66,60
1.34,1.8,62,85,sp,1.02,2.4,67,60
1.34,1.82,62,86,sp,1.02,2.46,67,60
1.34,1.84,62,87,sp,1.02,2.52,68,60
1.34,1.86,62,88,sp,1.02,2.58,68,60
1.34,1.88,62,89,sp,1.02,2.64,69,60
1.34,1.9,62,90,nsp,1.02,2.7,69,60
1.36,1.38,63,64,nsp,1.08,1.14,47,60
1.36,1.4,63,65,nsp,1.08,1.2,48,60
1.36,1.42,63,66,nsp,1.08,1.26,49,60
1.36,1.44,63,67,nsp,1.08,1.32,51,60
1.36,1.46,63,68,nsp,1.08,1.38,52,60
1.36,1.48,63,69,nsp,1.08,1.44,53,60
1.36,1.5,63,70,nsp,1.08,1.5,54,60
1.36,1.52,63,71,nsp,1.08,1.56,55,60
1.36,1.54,63,72,nsp,1.08,1.62,56,60
1.36,1.56,63,73,nsp,1.08,1.68,57,60
1.36,1.58,63,74,nsp,1.08,1.74,58,60
1.36,1.6,63,75,nsp,1.08,1.8,59,60
1.36,1.62,63,76,nsp,1.08,1.86,60,60
1.36,1.64,63,77,nsp,1.08,1.92,61,60
1.36,1.66,63,78,nsp,1.08,1.98,61,60
1.36,1.68,63,79,nsp,1.08,2.04,62,60
1.36,1.7,63,80,nsp,1.08,2.1,63,60
1.36,1.72,63,81,nsp,1.08,2.16,63,60
1.36,1.74,63,82,nsp,1.08,2.22,64,60
1.36,1.76,63,83,nsp,1.08,2.28,65,60
1.36,1.78,63,84,sp,1.08,2.34,65,60
1.36,1.8,63,85,sp,1.08,2.4,66,60
1.36,1.82,63,86,sp,1.08,2.46,66,60
1.36,1.84,63,87,sp,1.08,2.52,67,60
1.36,1.86,63,88,sp,1.08,2.58,67,60
1.36,1.88,63,89,sp,1.08,2.64,68,60
1.36,1.9,63,90,nsp,1.08,2.7,68,60
1.38,1.4,64,65,nsp,1.14,1.2,46,60
1.38,1.42,64,66,nsp,1.14,1.26,48,60
1.38,1.44,64,67,nsp,1.14,1.32,49,60
1.38,1.46,64,68,nsp,1.14,1.38,50,60
1.38,1.48,64,69,nsp,1.14,1.44,52,60
1.38,1.5,64,70,nsp,1.14,1.5,53,60
1.38,1.52,64,71,nsp,1.14,1.56,54,60
1.38,1.54,64,72,nsp,1.14,1.62,55,60
1.38,1.56,64,73,nsp,1.14,1.68,56,60
1.38,1.58,64,74,nsp,1.14,1.74,57,60
1.38,1.6,64,75,nsp,1.14,1.8,58,60
1.38,1.62,64,76,nsp,1.14,1.86,58,60
1.38,1.64,64,77,nsp,1.14,1.92,59,60
1.38,1.66,64,78,nsp,1.14,1.98,60,60
1.38,1.68,64,79,nsp,1.14,2.04,61,60
1.38,1.7,64,80,nsp,1.14,2.1,62,60
1.38,1.72,64,81,nsp,1.14,2.16,62,60
1.38,1.74,64,82,nsp,1.14,2.22,63,60
1.38,1.76,64,83,sp,1.14,2.28,63,60
1.38,1.78,64,84,sp,1.14,2.34,64,60
1.38,1.8,64,85,sp,1.14,2.4,65,60
1.38,1.82,64,86,sp,1.14,2.46,65,60
1.38,1.84,64,87,sp,1.14,2.52,66,60
1.38,1.86,64,88,sp,1.14,2.58,66,60
1.38,1.88,64,89,nsp,1.14,2.64,67,60
1.38,1.9,64,90,nsp,1.14,2.7,67,60
1.4,1.42,65,66,nsp,1.2,1.26,46,60
1.4,1.44,65,67,nsp,1.2,1.32,48,60
1.4,1.46,65,68,nsp,1.2,1.38,49,60
1.4,1.48,65,69,nsp,1.2,1.44,50,60
1.4,1.5,65,70,nsp,1.2,1.5,51,60
1.4,1.52,65,71,nsp,1.2,1.56,52,60
1.4,1.54,65,72,nsp,1.2,1.62,53,60
1.4,1.56,65,73,nsp,1.2,1.68,54,60
1.4,1.58,65,74,nsp,1.2,1.74,55,60
1.4,1.6,65,75,nsp,1.2,1.8,56,60
1.4,1.62,65,76,nsp,1.2,1.86,57,60
1.4,1.64,65,77,nsp,1.2,1.92,58,60
1.4,1.66,65,78,nsp,1.2,1.98,59,60
1.4,1.68,65,79,nsp,1.2,2.04,60,60
1.4,1.7,65,80,nsp,1.2,2.1,60,60
1.4,1.72,65,81,nsp,1.2,2.16,61,60
1.4,1.74,65,82,nsp,1.2,2.22,62,60
1.4,1.76,65,83,sp,1.2,2.28,62,60
1.4,1.78,65,84,sp,1.2,2.34,63,60
1.4,1.8,65,85,sp,1.2,2.4,63,60
1.4,1.82,65,86,sp,1.2,2.46,64,60
1.4,1.84,65,87,sp,1.2,2.52,65,60
1.4,1.86,65,88,sp,1.2,2.58,65,60
1.4,1.88,65,89,nsp,1.2,2.64,66,60
1.4,1.9,65,90,nsp,1.2,2.7,66,60
1.42,1.44,66,67,nsp,1.26,1.32,46,60
1.42,1.46,66,68,nsp,1.26,1.38,48,60
1.42,1.48,66,69,nsp,1.26,1.44,49,60
1.42,1.5,66,70,nsp,1.26,1.5,50,60
1.42,1.52,66,71,nsp,1.26,1.56,51,60
1.42,1.54,66,72,nsp,1.26,1.62,52,60
1.42,1.56,66,73,nsp,1.26,1.68,53,60
1.42,1.58,66,74,nsp,1.26,1.74,54,60
1.42,1.6,66,75,nsp,1.26,1.8,55,60
1.42,1.62,66,76,nsp,1.26,1.86,56,60
1.42,1.64,66,77,nsp,1.26,1.92,57,60
1.42,1.66,66,78,nsp,1.26,1.98,58,60
1.42,1.68,66,79,nsp,1.26,2.04,58,60
1.42,1.7,66,80,nsp,1.26,2.1,59,60
1.42,1.72,66,81,nsp,1.26,2.16,60,60
1.42,1.74,66,82,sp,1.26,2.22,60,60
1.42,1.76,66,83,sp,1.26,2.28,61,60
1.42,1.78,66,84,sp,1.26,2.34,62,60
1.42,1.8,66,85,sp,1.26,2.4,62,60
1.42,1.82,66,86,sp,1.26,2.46,63,60
1.42,1.84,66,87,sp,1.26,2.52,63,60
1.42,1.86,66,88,nsp,1.26,2.58,64,60
1.42,1.88,66,89,nsp,1.26,2.64,64,60
1.42,1.9,66,90,nsp,1.26,2.7,65,60
1.44,1.46,67,68,nsp,1.32,1.38,46,60
1.44,1.48,67,69,nsp,1.32,1.44,47,60
1.44,1.5,67,70,nsp,1.32,1.5,49,60
1.44,1.52,67,71,nsp,1.32,1.56,50,60
1.44,1.54,67,72,nsp,1.32,1.62,51,60
1.44,1.56,67,73,nsp,1.32,1.68,52,60
1.44,1.58,67,74,nsp,1.32,1.74,53,60
1.44,1.6,67,75,nsp,1.32,1.8,54,60
1.44,1.62,67,76,nsp,1.32,1.86,55,60
1.44,1.64,67,77,nsp,1.32,1.92,55,60
1.44,1.66,67,78,nsp,1.32,1.98,56,60
1.44,1.68,67,79,nsp,1.32,2.04,57,60
1.44,1.7,67,80,nsp,1.32,2.1,58,60
1.44,1.72,67,81,nsp,1.32,2.16,59,60
1.44,1.74,67,82,sp,1.32,2.22,59,60
1.44,1.76,67,83,sp,1.32,2.28,60,60
1.44,1.78,67,84,sp,1.32,2.34,61,60
1.44,1.8,67,85,sp,1.32,2.4,61,60
1.44,1.82,67,86,sp,1.32,2.46,62,60
1.44,1.84,67,87,sp,1.32,2.52,62,60
1.44,1.86,67,88,nsp,1.32,2.58,63,60
1.44,1.88,67,89,nsp,1.32,2.64,63,60
1.44,1.9,67,90,nsp,1.32,2.7,64,60
1.46,1.48,68,69,nsp,1.38,1.44,46,60
1.46,1.5,68,70,nsp,1.38,1.5,47,60
1.46,1.52,68,71,nsp,1.38,1.56,49,60
1.46,1.54,68,72,nsp,1.38,1.62,50,60
1.46,1.56,68,73,nsp,1.38,1.68,51,60
1.46,1.58,68,74,nsp,1.38,1.74,52,60
1.46,1.6,68,75,nsp,1.38,1.8,53,60
1.46,1.62,68,76,nsp,1.38,1.86,53,60
1.46,1.64,68,77,nsp,1.38,1.92,54,60
1.46,1.66,68,78,nsp,1.38,1.98,55,60
1.46,1.68,68,79,nsp,1.38,2.04,56,60
1.46,1.7,68,80,nsp,1.38,2.1,57,60
1.46,1.72,68,81,sp,1.38,2.16,57,60
1.46,1.74,68,82,sp,1.38,2.22,58,60
1.46,1.76,68,83,sp,1.38,2.28,59,60
1.46,1.78,68,84,sp,1.38,2.34,59,60
1.46,1.8,68,85,sp,1.38,2.4,60,60
1.46,1.82,68,86,sp,1.38,2.46,61,60
1.46,1.84,68,87,nsp,1.38,2.52,61,60
1.46,1.86,68,88,nsp,1.38,2.58,62,60
1.46,1.88,68,89,nsp,1.38,2.64,62,60
1.46,1.9,68,90,nsp,1.38,2.7,63,60
1.48,1.5,69,70,nsp,1.44,1.5,46,60
1.48,1.52,69,71,nsp,1.44,1.56,47,60
1.48,1.54,69,72,nsp,1.44,1.62,48,60
1.48,1.56,69,73,nsp,1.44,1.68,49,60
1.48,1.58,69,74,nsp,1.44,1.74,50,60
1.48,1.6,69,75,nsp,1.44,1.8,51,60
1.48,1.62,69,76,nsp,1.44,1.86,52,60
1.48,1.64,69,77,nsp,1.44,1.92,53,60
1.48,1.66,69,78,nsp,1.44,1.98,54,60
1.48,1.68,69,79,nsp,1.44,2.04,55,60
1.48,1.7,69,80,sp,1.44,2.1,56,60
1.48,1.72,69,81,sp,1.44,2.16,56,60
